Block,Pos,Weight,Measured_by,Date,Entered_by,Missing,Bag
E1,1,,Maya,Aug/3/21,Maya ,0,0
E1,2,27.35,Maya,Aug/3/21,Maya ,0,0
E1,3,29.92,Maya,Aug/3/21,Maya ,0,0
E1,4,46.22,Maya,Aug/3/21,Maya ,0,0
E1,5,38.08,Maya,Aug/3/21,Maya ,0,0
E1,6,29.88,Maya,Aug/3/21,Maya ,0,0
E1,7,33.69,Maya,Aug/3/21,Maya ,0,0
E1,8,27.65,Maya,Aug/3/21,Maya ,0,0
E1,9,29.95,Maya,Aug/3/21,Maya ,0,0
E1,10,29.1,Maya,Aug/3/21,Maya ,0,0
E1,11,41.07,Maya,Aug/3/21,Maya ,0,0
E1,12,30.39,Maya,Aug/3/21,Maya ,0,0
E1,13,36.64,Maya,Aug/3/21,Maya ,0,0
E1,14,23.13,Maya,Aug/3/21,Maya ,1,0
E1,15,31.05,Maya,Aug/3/21,Maya ,0,0
E1,16,30.76,Maya,Aug/3/21,Maya ,0,0
E1,17,31.41,Maya,Aug/3/21,Maya ,0,0
E1,18,42.9,Maya,Aug/3/21,Maya ,0,0
E1,19,27.94,Maya,Aug/3/21,Maya ,0,0
E1,20,28.05,Maya,Aug/3/21,Maya ,0,0
E1,21,34.68,Maya,Aug/3/21,Maya ,0,0
E1,22,29.81,Maya,Aug/3/21,Maya ,0,0
E1,23,43.32,Maya,Aug/3/21,Maya ,0,0
E1,24,32.12,Maya,Aug/3/21,Maya ,0,0
E1,25,29.85,Maya,Aug/3/21,Maya ,0,0
E1,26,41.89,Maya,Aug/3/21,Maya ,0,0
E1,27,31.36,Maya,Aug/3/21,Maya ,0,0
E1,28,38.78,Maya,Aug/3/21,Maya ,0,0
E1,29,29.2,Maya,Aug/3/21,Maya ,0,0
E1,30,30.45,Maya,Aug/3/21,Maya ,0,0
E1,31,29.61,Maya,Aug/3/21,Maya ,0,0
E1,32,31.44,Maya,Aug/3/21,Maya ,0,0
E1,33,31.31,Maya,Aug/3/21,Maya ,0,0
E1,34,28.29,Maya,Aug/3/21,Maya ,0,0
E1,35,31.37,Maya,Aug/3/21,Maya ,0,0
E1,36,34.8,Maya,Aug/3/21,Maya ,0,0
E1,37,35.33,Maya,Aug/3/21,Maya ,0,0
E1,38,39.4,Maya,Aug/3/21,Maya ,0,0
E1,39,29.2,Maya,Aug/3/21,Maya ,0,0
E1,40,33.51,Maya,Aug/3/21,Maya ,0,0
E1,41,46.1,Maya,Aug/3/21,Maya ,0,0
E1,42,27.3,Maya,Aug/3/21,Maya ,0,0
E1,43,41,Maya,Aug/3/21,Maya ,0,0
E1,44,25.43,Maya,Aug/3/21,Maya ,0,0
E1,45,35.2,Maya,Aug/3/21,Maya ,0,0
E1,46,31.92,Maya,Aug/3/21,Maya ,0,0
E1,47,26.89,Maya,Aug/3/21,Maya ,0,0
E1,48,43.52,Maya,Aug/3/21,Maya ,0,0
E1,49,39.2,Maya,Aug/3/21,Maya ,0,0
E1,50,26.4,Maya,Aug/3/21,Maya ,0,0
E1,51,42.36,Maya,Aug/3/21,Maya ,0,0
E1,52,26.4,Maya,Aug/3/21,Maya ,0,0
E1,53,42.76,Maya,Aug/3/21,Maya ,0,0
E1,54,27.77,Maya,Aug/3/21,Maya ,0,0
E1,55,31.91,Maya,Aug/3/21,Maya ,0,0
E1,56,31.01,Maya,Aug/3/21,Maya ,0,0
E1,57,28.59,Maya,Aug/3/21,Maya ,0,0
E1,58,32.93,Maya,Aug/3/21,Maya ,0,0
E1,59,25.34,Maya,Aug/3/21,Maya ,0,0
E1,60,38.6,Maya,Aug/3/21,Maya ,0,0
E1,61,51.3,Maya,Aug/3/21,Maya ,0,0
E1,62,36.56,Maya,Aug/3/21,Maya ,0,0
E1,63,24.02,Maya,Aug/3/21,Maya ,1,0
E1,64,30.21,Maya,Aug/3/21,Maya ,0,0
E1,65,33.34,Maya,Aug/3/21,Maya ,0,0
E1,66,32.43,Maya,Aug/3/21,Maya ,0,0
E1,67,27.4,Maya,Aug/3/21,Maya ,0,0
E1,68,39.45,Maya,Aug/3/21,Maya ,0,0
E1,69,31.88,Maya,Aug/3/21,Maya ,0,0
E1,70,36.87,Maya,Aug/3/21,Maya ,0,0
E1,71,43.36,Maya,Aug/3/21,Maya ,0,0
E1,72,34.06,Maya,Aug/3/21,Maya ,0,0
E1,73,37.43,Maya,Aug/3/21,Maya ,0,0
E1,74,25.18,Maya,Aug/3/21,Maya ,0,0
E1,75,38.51,Maya,Aug/3/21,Maya ,0,0
E1,76,35.67,Maya,Aug/3/21,Maya ,0,0
E1,77,28.79,Maya,Aug/3/21,Maya ,0,0
E1,78,33.23,Maya,Aug/3/21,Maya ,0,0
E1,79,33.31,Maya,Aug/3/21,Maya ,0,0
E1,80,32.12,Maya,Aug/3/21,Maya ,0,0
E1,81,35.41,Maya,Aug/3/21,Maya ,0,0
E1,82,32.15,Maya,Aug/3/21,Maya ,0,0
E1,83,32.62,Maya,Aug/3/21,Maya ,0,0
E1,84,28.13,Maya,Aug/3/21,Maya ,0,0
E1,85,28.46,Maya,Aug/3/21,Maya ,0,0
E1,86,31.95,Maya,Aug/3/21,Maya ,0,0
E1,87,33.33,Maya,Aug/3/21,Maya ,0,0
E1,88,44.67,Maya,Aug/3/21,Maya ,0,0
E1,89,28.39,Maya,Aug/3/21,Maya ,0,0
E1,90,39.39,Maya,Aug/3/21,Maya ,0,0
E1,91,24.06,Maya,Aug/3/21,Maya ,1,0
E1,92,30.06,Maya,Aug/3/21,Maya ,0,0
E1,93,43.67,Maya,Aug/4/21,Maya ,0,0
E1,94,39.57,Maya,Aug/4/21,Maya ,0,0
E1,95,26.14,Maya,Aug/4/21,Maya ,0,0
E1,96,30.44,Maya,Aug/4/21,Maya ,0,0
E1,97,32.69,Maya,Aug/4/21,Maya ,0,0
E1,98,53.44,Maya,Aug/4/21,Maya ,0,0
E1,99,43.45,Maya,Aug/4/21,Maya ,0,0
E1,100,83.76,Maya,Aug/4/21,Maya ,0,0
E1,101,91.73,Diego,Jul/28/21,Maya ,0,0
E1,102,54.95,Diego,Jul/28/21,Maya ,0,0
E1,103,59.82,Diego,Jul/28/21,Maya ,0,0
E1,104,34.51,Diego,Jul/28/21,Maya ,0,0
E1,105,36.28,Diego,Jul/28/21,Maya ,0,0
E1,106,25.63,Diego,Jul/28/21,Maya ,0,0
E1,107,41.61,Diego,Jul/28/21,Maya ,0,0
E1,108,43.47,Diego,Jul/28/21,Maya ,0,0
E1,109,40.29,Diego,Jul/28/21,Maya ,0,0
E1,110,40.94,Diego,Jul/28/21,Maya ,0,0
E1,111,42.38,Diego,Jul/28/21,Maya ,0,0
E1,112,34.42,Diego,Jul/28/21,Maya ,0,0
E1,113,52.59,Diego,Jul/28/21,Maya ,0,0
E1,114,27.81,Diego,Jul/28/21,Maya ,0,0
E1,115,31.24,Diego,Jul/28/21,Maya ,0,0
E1,116,28.22,Diego,Jul/28/21,Maya ,0,0
E1,117,32.33,Diego,Jul/28/21,Maya ,0,0
E1,118,47.25,Diego,Jul/28/21,Maya ,0,0
E1,119,24.43,Diego,Jul/28/21,Maya ,0,0
E1,120,32.92,Diego,Jul/28/21,Maya ,0,0
E1,121,26.19,Diego,Jul/28/21,Maya ,0,0
E1,122,25.41,Diego,Jul/28/21,Maya ,0,0
E1,123,34.61,Diego,Jul/28/21,Maya ,0,0
E1,124,25.35,Diego,Jul/28/21,Maya ,0,0
E1,125,32.92,Diego,Jul/28/21,Maya ,0,0
E1,126,31.71,Diego,Jul/28/21,Maya ,0,0
E1,127,30.46,Diego,Jul/28/21,Maya ,0,0
E1,128,38.67,Diego,Jul/28/21,Maya ,0,0
E1,129,25.56,Diego,Jul/28/21,Maya ,0,0
E1,130,30.58,Diego,Jul/28/21,Maya ,0,0
E1,131,30.47,Diego,Jul/28/21,Maya ,0,0
E1,132,26.28,Diego,Jul/28/21,Maya ,0,0
E1,133,26.6,Diego,Jul/28/21,Maya ,0,0
E1,134,32.37,Diego,Jul/28/21,Maya ,0,0
E1,135,30.22,Diego,Jul/28/21,Maya ,0,0
E1,136,33.02,Diego,Jul/28/21,Maya ,0,0
E1,137,26.37,Diego,Jul/28/21,Maya ,0,0
E1,138,39.38,Diego,Jul/28/21,Maya ,0,0
E1,139,33.57,Diego,Jul/28/21,Maya ,0,0
E1,140,37.47,Diego,Jul/28/21,Maya ,0,0
E1,141,34.11,Diego,Jul/28/21,Maya ,0,0
E1,142,35.75,Diego,Jul/28/21,Maya ,0,0
E1,143,34.8,Diego,Jul/28/21,Maya ,0,0
E1,144,37.99,Diego,Jul/28/21,Maya ,0,0
E1,145,41.92,Diego,Jul/28/21,Maya ,0,0
E1,146,33.02,Diego,Jul/28/21,Maya ,0,0
E1,147,25.69,Diego,Jul/28/21,Maya ,0,0
E1,148,46.25,Diego,Jul/28/21,Maya ,0,0
E1,149,38.82,Diego,Jul/28/21,Maya ,0,0
E1,150,24.81,Diego,Jul/28/21,Maya ,0,0
E1,151,27.03,Maya,Aug/3/21,Maya ,0,0
E1,152,35.71,Maya,Aug/3/21,Maya ,0,0
E1,153,32.23,Maya,Aug/3/21,Maya ,0,0
E1,154,26,Maya,Aug/3/21,Maya ,0,0
E1,155,42.48,Maya,Aug/3/21,Maya ,0,0
E1,156,24.62,Maya,Aug/3/21,Maya ,1,0
E1,157,27.38,Maya,Aug/3/21,Maya ,0,0
E1,158,43.86,Maya,Aug/3/21,Maya ,0,0
E1,159,35.6,Maya,Aug/3/21,Maya ,0,0
E1,160,33.21,Maya,Aug/3/21,Maya ,0,0
E1,161,24,Maya,Aug/3/21,Maya ,0,0
E1,162,24.08,Maya,Aug/3/21,Maya ,0,0
E1,163,31.98,Maya,Aug/3/21,Maya ,0,0
E1,164,24.22,Maya,Aug/3/21,Maya ,0,0
E1,165,33.07,Maya,Aug/3/21,Maya ,0,0
E1,166,27.85,Maya,Aug/3/21,Maya ,0,0
E1,167,23.05,Maya,Aug/3/21,Maya ,1,0
E1,168,49.65,Maya,Aug/3/21,Maya ,0,0
E1,169,31.38,Maya,Aug/3/21,Maya ,0,0
E1,170,35.97,Maya,Aug/3/21,Maya ,0,0
E1,171,23.62,Maya,Aug/3/21,Maya ,0,0
E1,172,39.05,Maya,Aug/3/21,Maya ,0,0
E1,173,47.41,Maya,Aug/3/21,Maya ,0,0
E1,174,28.13,Maya,Aug/3/21,Maya ,0,0
E1,175,25.62,Maya,Aug/3/21,Maya ,0,0
E1,176,31.78,Maya,Aug/3/21,Maya ,0,0
E1,177,33.78,Maya,Aug/3/21,Maya ,0,0
E1,178,37.6,Maya,Aug/3/21,Maya ,0,0
E1,179,30.25,Maya,Aug/3/21,Maya ,0,0
E1,180,36.08,Maya,Aug/3/21,Maya ,0,0
E1,181,28.15,Maya,Aug/3/21,Maya ,0,0
E1,182,24.96,Maya,Aug/3/21,Maya ,0,0
E1,183,32.85,Maya,Aug/3/21,Maya ,0,0
E1,184,27.48,Maya,Aug/3/21,Maya ,0,0
E1,185,38.59,Maya,Aug/3/21,Maya ,0,0
E1,186,29.51,Maya,Aug/3/21,Maya ,0,0
E1,187,25.59,Maya,Aug/3/21,Maya ,0,0
E1,188,46.78,Maya,Aug/3/21,Maya ,0,0
E1,189,25.41,Maya,Aug/3/21,Maya ,0,0
E1,190,31.8,Maya,Aug/3/21,Maya ,0,0
E1,191,24.31,Maya,Aug/3/21,Maya ,0,0
E1,192,26.83,Maya,Aug/3/21,Maya ,0,0
E1,193,49.56,Maya,Aug/3/21,Maya ,0,0
E1,194,25.56,Maya,Aug/3/21,Maya ,0,0
E1,195,30.75,Maya,Aug/3/21,Maya ,0,0
E1,196,34.92,Maya,Aug/3/21,Maya ,0,0
E1,197,27.96,Maya,Aug/3/21,Maya ,0,0
E1,198,36.64,Maya,Aug/3/21,Maya ,0,0
E1,199,34.09,Maya,Aug/3/21,Maya ,0,0
E1,200,39.05,Maya,Aug/3/21,Maya ,0,0
E2,1,38.09,Diego,Aug/3/21,Maya ,0,0
E2,2,39.47,Diego,Aug/3/21,Maya ,0,0
E2,3,142.66,Diego,Aug/3/21,Maya ,0,0
E2,4,27.25,Diego,Aug/3/21,Maya ,0,0
E2,5,28.35,Diego,Aug/3/21,Maya ,0,0
E2,6,42.89,Diego,Aug/3/21,Maya ,0,0
E2,7,28.59,Diego,Aug/3/21,Maya ,0,0
E2,8,33.77,Diego,Aug/3/21,Maya ,0,0
E2,9,31.89,Diego,Aug/3/21,Maya ,0,0
E2,10,25.08,Diego,Aug/3/21,Maya ,0,0
E2,11,32.4,Diego,Aug/3/21,Maya ,0,0
E2,12,26.41,Diego,Aug/3/21,Maya ,0,0
E2,13,31.22,Diego,Aug/3/21,Maya ,0,0
E2,14,30.67,Diego,Aug/3/21,Maya ,0,0
E2,15,29.29,Diego,Aug/3/21,Maya ,0,0
E2,16,49.12,Diego,Aug/3/21,Maya ,0,0
E2,17,33.32,Diego,Aug/3/21,Maya ,0,0
E2,18,26.17,Diego,Aug/3/21,Maya ,0,0
E2,19,32.8,Diego,Aug/3/21,Maya ,0,0
E2,20,28.93,Diego,Aug/3/21,Maya ,0,0
E2,21,37.96,Diego,Aug/3/21,Maya ,0,0
E2,22,39.45,Diego,Aug/3/21,Maya ,0,0
E2,23,31.72,Diego,Aug/3/21,Maya ,0,0
E2,24,38.99,Diego,Aug/3/21,Maya ,0,0
E2,25,34.25,Diego,Aug/3/21,Maya ,0,0
E2,26,31.24,Diego,Aug/3/21,Maya ,0,0
E2,27,27.72,Diego,Aug/3/21,Maya ,0,0
E2,28,41.78,Diego,Aug/3/21,Maya ,0,0
E2,29,33.1,Diego,Aug/3/21,Maya ,0,0
E2,30,25.22,Diego,Aug/3/21,Maya ,0,0
E2,31,47.36,Diego,Aug/3/21,Maya ,0,0
E2,32,30.14,Diego,Aug/3/21,Maya ,0,0
E2,33,28.89,Diego,Aug/3/21,Maya ,0,0
E2,34,34.25,Diego,Aug/3/21,Maya ,0,0
E2,35,27.28,Diego,Aug/3/21,Maya ,0,0
E2,36,24.22,Diego,Aug/3/21,Maya ,1,0
E2,37,24.27,Diego,Aug/3/21,Maya ,0,0
E2,38,32.39,Diego,Aug/3/21,Maya ,0,0
E2,39,37.48,Diego,Aug/3/21,Maya ,0,0
E2,40,23.7,Diego,Aug/3/21,Maya ,1,0
E2,41,37.91,Diego,Aug/3/21,Maya ,0,0
E2,42,25.42,Diego,Aug/3/21,Maya ,0,0
E2,43,34.91,Diego,Aug/3/21,Maya ,0,0
E2,44,31.75,Diego,Aug/3/21,Maya ,0,0
E2,45,28.29,Diego,Aug/3/21,Maya ,0,0
E2,46,29.17,Diego,Aug/3/21,Maya ,0,0
E2,47,24.62,Diego,Aug/3/21,Maya ,0,0
E2,48,25.85,Diego,Aug/3/21,Maya ,0,0
E2,49,24.77,Diego,Aug/3/21,Maya ,0,0
E2,50,27.45,Diego,Aug/3/21,Maya ,0,0
E2,51,44.44,Diego,Aug/3/21,Maya ,0,0
E2,52,26.01,Diego,Aug/3/21,Maya ,0,0
E2,53,43.06,Diego,Aug/3/21,Maya ,0,0
E2,54,29.56,Diego,Aug/3/21,Maya ,0,0
E2,55,24.53,Diego,Aug/3/21,Maya ,0,0
E2,56,42.2,Diego,Aug/3/21,Maya ,0,0
E2,57,32.42,Diego,Aug/3/21,Maya ,0,0
E2,58,27.3,Diego,Aug/3/21,Maya ,0,0
E2,59,27.25,Diego,Aug/3/21,Maya ,0,0
E2,60,24.77,Diego,Aug/3/21,Maya ,0,0
E2,61,44.93,Diego,Aug/3/21,Maya ,0,0
E2,62,25.35,Diego,Aug/3/21,Maya ,0,0
E2,63,27.32,Diego,Aug/3/21,Maya ,0,0
E2,64,26.31,Diego,Aug/3/21,Maya ,0,0
E2,65,24.41,Diego,Aug/3/21,Maya ,0,0
E2,66,24.31,Diego,Aug/3/21,Maya ,1,0
E2,67,23.59,Diego,Aug/3/21,Maya ,1,0
E2,68,38.28,Diego,Aug/3/21,Maya ,0,0
E2,69,33.06,Diego,Aug/3/21,Maya ,0,0
E2,70,25.86,Diego,Aug/3/21,Maya ,0,0
E2,71,34.96,Diego,Aug/3/21,Maya ,0,0
E2,72,26.33,Diego,Aug/3/21,Maya ,0,0
E2,73,39,Diego,Aug/3/21,Maya ,0,0
E2,74,27.25,Diego,Aug/3/21,Maya ,0,0
E2,75,31.54,Diego,Aug/3/21,Maya ,0,0
E2,76,33.59,Diego,Aug/3/21,Maya ,0,0
E2,77,23.62,Diego,Aug/3/21,Maya ,0,0
E2,78,32.38,Diego,Aug/3/21,Maya ,0,0
E2,79,40.84,Diego,Aug/3/21,Maya ,0,0
E2,80,25.29,Diego,Aug/3/21,Maya ,0,0
E2,81,55.8,Diego,Aug/3/21,Maya ,0,0
E2,82,36.29,Diego,Aug/3/21,Maya ,0,0
E2,83,50.06,Diego,Aug/3/21,Maya ,0,0
E2,84,24.21,Diego,Aug/3/21,Maya ,0,0
E2,85,26.3,Diego,Aug/3/21,Maya ,0,0
E2,86,39.69,Diego,Aug/3/21,Maya ,0,0
E2,87,35.04,Diego,Aug/3/21,Maya ,0,0
E2,88,25.27,Diego,Aug/3/21,Maya ,0,0
E2,89,23.71,Diego,Aug/3/21,Maya ,1,0
E2,90,33.79,Diego,Aug/3/21,Maya ,0,0
E2,91,64.7,Diego,Aug/3/21,Maya ,0,0
E2,92,38.77,Diego,Aug/3/21,Maya ,0,0
E2,93,32.81,Diego,Aug/3/21,Maya ,0,0
E2,94,25.28,Diego,Aug/3/21,Maya ,0,0
E2,95,32.98,Diego,Aug/3/21,Maya ,0,0
E2,96,23.89,Diego,Aug/3/21,Maya ,0,0
E2,97,33.32,Diego,Aug/3/21,Maya ,0,0
E2,98,65.54,Diego,Aug/3/21,Maya ,0,0
E2,99,55.38,Diego,Aug/3/21,Maya ,0,0
E2,100,106.84,Diego,Aug/3/21,Maya ,0,0
E2,101,24.32,Diego,Aug/3/21,Maya ,1,0
E2,102,24.05,Diego,Aug/3/21,Maya ,1,0
E2,103,82.34,Diego,Aug/3/21,Maya ,0,0
E2,104,24.7,Diego,Aug/3/21,Maya ,1,0
E2,105,23.62,Diego,Aug/3/21,Maya ,1,0
E2,106,25.06,Diego,Aug/3/21,Maya ,1,0
E2,107,23.42,Diego,Aug/3/21,Maya ,1,0
E2,108,74.51,Diego,Aug/3/21,Maya ,0,0
E2,109,54.02,Diego,Aug/3/21,Maya ,0,0
E2,110,24.44,Diego,Aug/3/21,Maya ,1,0
E2,111,28.17,Diego,Aug/3/21,Maya ,0,0
E2,112,26.86,Diego,Aug/3/21,Maya ,0,0
E2,113,45.74,Diego,Aug/3/21,Maya ,0,0
E2,114,34.04,Diego,Aug/3/21,Maya ,0,0
E2,115,24.65,Diego,Aug/3/21,Maya ,0,0
E2,116,50.99,Diego,Aug/3/21,Maya ,0,0
E2,117,29.64,Diego,Aug/3/21,Maya ,0,0
E2,118,25.56,Diego,Aug/3/21,Maya ,0,0
E2,119,23.42,Diego,Aug/3/21,Maya ,1,0
E2,120,27.62,Diego,Aug/3/21,Maya ,0,0
E2,121,38.14,Diego,Aug/3/21,Maya ,0,0
E2,122,25.56,Diego,Aug/3/21,Maya ,0,0
E2,123,67.55,Diego,Aug/3/21,Maya ,0,0
E2,124,31.53,Diego,Aug/3/21,Maya ,0,0
E2,125,62.11,Diego,Aug/3/21,Maya ,0,0
E2,126,27.61,Diego,Aug/3/21,Maya ,0,0
E2,127,27.47,Diego,Aug/3/21,Maya ,0,0
E2,128,66.23,Diego,Aug/3/21,Maya ,0,0
E2,129,27.55,Diego,Aug/3/21,Maya ,0,0
E2,130,37.89,Diego,Aug/3/21,Maya ,0,0
E2,131,43.32,Diego,Aug/3/21,Maya ,0,0
E2,132,29.26,Diego,Aug/3/21,Maya ,0,0
E2,133,26.49,Diego,Aug/3/21,Maya ,0,0
E2,134,26.71,Diego,Aug/3/21,Maya ,0,0
E2,135,42.6,Diego,Aug/3/21,Maya ,0,0
E2,136,30.08,Diego,Aug/3/21,Maya ,0,0
E2,137,24.91,Diego,Aug/3/21,Maya ,0,0
E2,138,45.1,Diego,Aug/3/21,Maya ,0,0
E2,139,23.93,Diego,Aug/3/21,Maya ,0,0
E2,140,34.73,Diego,Aug/3/21,Maya ,0,0
E2,141,23.95,Diego,Aug/3/21,Maya ,1,0
E2,142,37.54,Diego,Aug/3/21,Maya ,0,0
E2,143,53.86,Diego,Aug/3/21,Maya ,0,0
E2,144,31.62,Diego,Aug/3/21,Maya ,0,0
E2,145,54.01,Diego,Aug/3/21,Maya ,0,0
E2,146,33.29,Diego,Aug/3/21,Maya ,0,0
E2,147,25.72,Diego,Aug/3/21,Maya ,0,0
E2,148,64.53,Diego,Aug/3/21,Maya ,0,0
E2,149,32.51,Diego,Aug/3/21,Maya ,0,0
E2,150,23.63,Diego,Aug/3/21,Maya ,1,0
E2,151,27.92,Diego,Aug/3/21,Maya ,0,0
E2,152,31.74,Diego,Aug/3/21,Maya ,0,0
E2,153,39.68,Diego,Aug/3/21,Maya ,0,0
E2,154,27.41,Diego,Aug/3/21,Maya ,0,0
E2,155,45.12,Diego,Aug/3/21,Maya ,0,0
E2,156,33.22,Diego,Aug/3/21,Maya ,0,0
E2,157,25.08,Diego,Aug/3/21,Maya ,0,0
E2,158,39.32,Diego,Aug/3/21,Maya ,0,0
E2,159,24.86,Diego,Aug/3/21,Maya ,0,0
E2,160,29.65,Diego,Aug/3/21,Maya ,0,0
E2,161,31.58,Diego,Aug/3/21,Maya ,0,0
E2,162,26.46,Diego,Aug/3/21,Maya ,0,0
E2,163,39.01,Diego,Aug/3/21,Maya ,0,0
E2,164,24.73,Diego,Aug/3/21,Maya ,0,0
E2,165,46.7,Diego,Aug/3/21,Maya ,0,0
E2,166,24.49,Diego,Aug/3/21,Maya ,0,0
E2,167,29.17,Diego,Aug/3/21,Maya ,0,0
E2,168,46.5,Diego,Aug/3/21,Maya ,0,0
E2,169,30.08,Diego,Aug/3/21,Maya ,0,0
E2,170,28.61,Diego,Aug/3/21,Maya ,0,0
E2,171,33.51,Diego,Aug/3/21,Maya ,0,0
E2,172,27.96,Diego,Aug/3/21,Maya ,0,0
E2,173,41.73,Diego,Aug/3/21,Maya ,0,0
E2,174,24.16,Diego,Aug/3/21,Maya ,0,0
E2,175,31.47,Diego,Aug/3/21,Maya ,0,0
E2,176,36.51,Diego,Aug/3/21,Maya ,0,0
E2,177,28.11,Diego,Aug/3/21,Maya ,0,0
E2,178,43.97,Diego,Aug/3/21,Maya ,0,0
E2,179,25.02,Diego,Aug/3/21,Maya ,0,0
E2,180,31.78,Diego,Aug/3/21,Maya ,0,0
E2,181,31.06,Diego,Aug/3/21,Maya ,0,0
E2,182,28.76,Diego,Aug/3/21,Maya ,0,0
E2,183,36.05,Diego,Aug/3/21,Maya ,0,0
E2,184,24.92,Diego,Aug/3/21,Maya ,0,0
E2,185,29.62,Diego,Aug/3/21,Maya ,0,0
E2,186,25.23,Diego,Aug/3/21,Maya ,0,0
E2,187,24.56,Diego,Aug/3/21,Maya ,0,0
E2,188,40.94,Diego,Aug/3/21,Maya ,0,0
E2,189,31.79,Diego,Aug/3/21,Maya ,0,0
E2,190,34.22,Diego,Aug/3/21,Maya ,0,0
E2,191,62.77,Diego,Aug/3/21,Maya ,0,0
E2,192,28.9,Diego,Aug/3/21,Maya ,0,0
E2,193,28.54,Diego,Aug/3/21,Maya ,0,0
E2,194,27.4,Diego,Aug/3/21,Maya ,0,0
E2,195,28.5,Diego,Aug/3/21,Maya ,0,0
E2,196,27.54,Diego,Aug/3/21,Maya ,0,0
E2,197,37.65,Diego,Aug/3/21,Maya ,0,0
E2,198,40,Diego,Aug/3/21,Maya ,0,0
E2,199,56.41,Diego,Aug/3/21,Maya ,0,0
E2,200,24.25,Diego,Aug/3/21,Maya ,1,0
E2,201,31.17,Diego,Aug/3/21,Maya ,0,0
E2,202,25.42,Diego,Aug/3/21,Maya ,0,0
E2,203,28.46,Diego,Aug/3/21,Maya ,0,0
E2,204,25.3,Diego,Aug/3/21,Maya ,0,0
E2,205,60.87,Diego,Aug/3/21,Maya ,0,0
E3,1,101.81,Diego,Aug/3/21,Maya ,0,0
E3,2,108.52,Diego,Aug/3/21,Maya ,0,0
E3,3,86.4,Diego,Aug/3/21,Maya ,0,0
E3,4,70.82,Diego,Aug/3/21,Maya ,0,0
E3,5,83.94,Diego,Aug/3/21,Maya ,0,0
