Block,Pos,Weight,Measured_by,Date,Entered_by,Missing,,
e5,54,29.51,LW,jan 8th 2020,DF,0,,
e5,55,29.61,LW,jan 8th 2020,DF,0,,
e5,56,39.95,LW,jan 8th 2020,DF,0,,
e5,57,29.6,LW,jan 8th 2020,DF,0,,
e5,58,30.74,LW,jan 8th 2020,DF,0,,
e5,59,30.27,LW,jan 8th 2020,DF,0,,
e5,60,37.02,LW,jan 8th 2020,DF,0,,
e5,61,41.01,LW,jan 8th 2020,DF,0,,
e5,62,34.9,LW,jan 8th 2020,DF,0,,
e5,63,30.94,LW,jan 8th 2020,DF,0,,
e5,64,30.35,LW,jan 8th 2020,DF,0,,
e5,65,33.03,LW,jan 8th 2020,DF,0,,
e5,66,29.55,LW,jan 8th 2020,DF,0,,
e5,67,29.36,LW,jan 8th 2020,DF,0,,
e5,68,32.06,LW,jan 8th 2020,DF,0,,
e5,69,30.68,LW,jan 8th 2020,DF,0,,
e5,70,31.28,LW,jan 8th 2020,DF,0,,
e5,71,33.18,LW,jan 8th 2020,DF,0,,
e5,72,29.93,LW,jan 8th 2020,DF,0,,
e5,73,33.41,LW,jan 8th 2020,DF,0,,
e5,74,29.43,LW,jan 8th 2020,DF,0,,
e5,75,43.05,LW,jan 8th 2020,DF,0,,
e5,76,32.05,LW,jan 8th 2020,DF,0,,
e5,77,40.23,LW,jan 8th 2020,DF,0,,
e5,78,28.74,LW,jan 8th 2020,DF,0,,
e5,79,36.47,LW,jan 8th 2020,DF,0,,
e5,80,35.77,LW,jan 8th 2020,DF,0,,
e5,81,36.29,LW,jan 8th 2020,DF,0,,
e5,82,29.24,LW,jan 8th 2020,DF,0,,
e5,83,30.99,LW,jan 8th 2020,DF,0,,
e5,84,28.97,LW,jan 8th 2020,DF,0,,
e5,85,36.16,LW,jan 8th 2020,DF,0,,
e5,86,36.94,LW,jan 8th 2020,DF,0,,
e5,87,30.09,LW,jan 8th 2020,DF,0,,
e5,88,38.16,LW,jan 8th 2020,DF,0,,
e5,89,29.9,LW,jan 8th 2020,DF,0,,
e5,90,32.65,LW,jan 8th 2020,DF,0,,
e5,91,38.8,LW,jan 8th 2020,DF,0,,
e5,92,30.35,LW,jan 8th 2020,DF,0,,
e5,93,37.44,LW,jan 8th 2020,DF,0,,
e5,94,36.8,LW,jan 8th 2020,DF,0,,
e5,95,32.28,LW,jan 8th 2020,DF,0,,
e5,96,32.67,LW,jan 8th 2020,DF,0,,
e5,97,32.98,LW,jan 8th 2020,DF,0,,
e5,98,36.4,LW,jan 8th 2020,DF,0,,
e5,99,69.75,LW,jan 8th 2020,DF,0,,
e5,100,59.14,LW,jan 8th 2020,DF,0,,
e5,101,70.65,LW,jan 8th 2020,DF,0,,
e5,102,79.11,LW,jan 8th 2020,DF,0,,
e5,103,71.06,LW,jan 8th 2020,DF,0,,
e5,104,30.54,LW,jan 8th 2020,DF,0,,
e5,105,38.57,LW,jan 8th 2020,DF,0,,
e5,106,29.01,LW,jan 8th 2020,DF,0,,
e5,107,31.64,LW,jan 8th 2020,DF,0,,
e5,108,28.95,LW,jan 8th 2020,DF,0,,
e5,109,35.94,LW,jan 8th 2020,DF,0,,
e5,110,29.9,LW,jan 8th 2020,DF,0,,
e5,111,40.58,LW,jan 8th 2020,DF,0,,
e5,112,37.22,LW,jan 8th 2020,DF,0,,
e5,113,44.58,LW,jan 8th 2020,DF,0,,
e5,114,39.48,LW,jan 8th 2020,DF,0,,
e5,115,37.61,LW,jan 8th 2020,DF,0,,
e5,116,35.99,LW,jan 8th 2020,DF,0,,
e5,117,37.45,LW,jan 8th 2020,DF,0,,
e5,118,69.53,LW,jan 8th 2020,DF,0,,
e5,119,38.33,LW,jan 8th 2020,DF,0,,
e5,120,43.06,LW,jan 8th 2020,DF,0,,
e5,121,32.16,LW,jan 8th 2020,DF,0,,
e5,122,44.63,LW,jan 8th 2020,DF,0,,
e5,123,50.24,LW,jan 8th 2020,DF,0,,
e5,124,32.17,LW,jan 8th 2020,DF,0,,
e5,125,35.87,LW,jan 8th 2020,DF,0,,
e5,126,40.75,LW,jan 8th 2020,DF,0,,
e5,127,31.29,LW,jan 8th 2020,DF,0,,
e5,128,48.55,LW,jan 8th 2020,DF,0,,
e5,129,30.51,LW,jan 8th 2020,DF,0,,
e5,130,33.62,LW,jan 8th 2020,DF,0,,
e5,131,41.56,LW,jan 8th 2020,DF,0,,
e5,132,31.66,LW,jan 8th 2020,DF,0,,
e5,133,30.37,LW,jan 8th 2020,DF,0,,
e5,134,34.83,LW,jan 8th 2020,DF,0,,
e5,135,29.69,LW,jan 8th 2020,DF,0,,
e5,136,60.71,LW,jan 8th 2020,DF,0,,
e5,137,48.6,LW,jan 8th 2020,DF,0,,
e5,138,44.05,LW,jan 8th 2020,DF,0,,
e5,139,33.11,LW,jan 8th 2020,DF,0,,
e5,140,30.66,LW,jan 8th 2020,DF,0,,
e5,141,33.68,LW,jan 8th 2020,DF,0,,
e5,142,37.91,LW,jan 8th 2020,DF,0,,
e5,143,36.63,LW,jan 8th 2020,DF,0,,
e5,144,30.33,LW,jan 8th 2020,DF,0,,
e5,145,43.25,LW,jan 8th 2020,DF,0,,
e5,146,28.74,LW,jan 8th 2020,DF,0,,
e5,147,28.51,LW,jan 8th 2020,DF,0,,
e5,148,49.68,LW,jan 8th 2020,DF,0,,
e5,149,33.42,LW,jan 8th 2020,DF,0,,
e5,150,30.2,LW,jan 8th 2020,DF,0,,
e5,151,30.74,LW,jan 8th 2020,DF,0,,
e5,152,32.21,LW,jan 8th 2020,DF,0,,
e5,153,45.2,LW,jan 8th 2020,DF,0,,
e5,154,30.4,LW,jan 8th 2020,DF,0,,
e5,155,31.12,LW,jan 8th 2020,DF,0,,
e5,156,29.51,LW,jan 8th 2020,DF,0,,
e5,157,31.1,LW,jan 8th 2020,DF,0,,
e5,158,32.15,LW,jan 8th 2020,DF,0,,
e5,159,30.13,LW,jan 8th 2020,DF,0,,
e5,160,36.23,LW,jan 8th 2020,DF,0,,
e5,161,38.47,LW,jan 8th 2020,DF,0,,
e5,162,30.64,LW,jan 8th 2020,DF,0,,
e5,163,32.28,LW,jan 8th 2020,DF,0,,
e5,164,36.93,LW,jan 8th 2020,DF,0,,
e5,165,35.01,LW,jan 8th 2020,DF,0,,
e5,166,32.22,LW,jan 8th 2020,DF,0,,
e5,167,31.54,LW,jan 8th 2020,DF,0,,
e5,168,47.4,LW,jan 8th 2020,DF,0,,
e5,169,29.98,LW,jan 8th 2020,DF,0,,
e5,170,32.8,LW,jan 8th 2020,DF,0,,
e5,171,29.31,LW,jan 8th 2020,DF,0,,
e5,172,29.94,LW,jan 8th 2020,DF,0,,
e5,173,35.44,LW,jan 8th 2020,DF,0,,
e5,174,35.39,LW,jan 8th 2020,DF,0,,
e5,175,29.34,LW,jan 8th 2020,DF,0,,
e5,176,33.96,LW,jan 8th 2020,DF,0,,
e5,177,30.1,LW,jan 8th 2020,DF,0,,
e5,178,29.36,LW,jan 8th 2020,DF,0,,
e5,179,37.21,LW,jan 8th 2020,DF,0,,
e5,180,30.92,LW,jan 8th 2020,DF,0,,
e5,181,32.76,LW,jan 8th 2020,DF,0,,
e5,182,28.82,LW,jan 8th 2020,DF,0,,
e5,183,32.35,LW,jan 8th 2020,DF,0,,
e5,184,30.94,LW,jan 8th 2020,DF,0,,
e5,185,30.64,LW,jan 8th 2020,DF,0,,
e5,186,32.28,LW,jan 8th 2020,DF,0,,
e5,187,30.7,LW,jan 8th 2020,DF,0,,
e5,188,32.03,LW,jan 8th 2020,DF,0,,
e5,189,28.56,LW,jan 8th 2020,DF,0,,
e5,190,31.83,LW,jan 8th 2020,DF,0,,
e5,191,33.94,LW,jan 8th 2020,DF,0,,
e5,192,29.81,LW,jan 8th 2020,DF,0,,
e5,193,31.33,LW,jan 8th 2020,DF,0,,
e5,194,29.25,LW,jan 8th 2020,DF,0,,
e5,195,29.29,LW,jan 8th 2020,DF,0,,
e5,196,30.88,LW,jan 8th 2020,DF,0,,
e5,197,31.7,LW,jan 8th 2020,DF,0,,
e5,198,33.76,LW,jan 8th 2020,DF,0,,
e5,199,43.5,LW,jan 8th 2020,DF,0,,
e5,200,28.32,LW,jan 8th 2020,DF,0,,
e6,1,47.83,df,Jan 9th 2020,DF,0,,
e6,2,NA,df,Jan 9th 2020,DF,0,,
e6,3,42.29,df,Jan 9th 2020,DF,0,,
e6,4,NA,df,Jan 9th 2020,DF,0,,
e6,5,40.39,df,Jan 9th 2020,DF,0,,
e6,6,32.56,df,Jan 9th 2020,DF,0,,
e6,7,36.26,df,Jan 9th 2020,DF,0,,
e6,8,36.84,df,Jan 9th 2020,DF,0,,
e6,9,35.1,df,Jan 9th 2020,DF,0,,
e6,10,NA,df,Jan 9th 2020,DF,0,,
e6,11,36.27,df,Jan 9th 2020,DF,0,,
e6,12,31.79,df,Jan 9th 2020,DF,0,,
e6,13,39.61,df,Jan 9th 2020,DF,0,,
e6,14,32.72,df,Jan 9th 2020,DF,0,,
e6,15,32.12,df,Jan 9th 2020,DF,0,,
e6,16,34.83,df,Jan 9th 2020,DF,0,,
e6,17,34.26,df,Jan 9th 2020,DF,0,,
e6,18,40.64,df,Jan 9th 2020,DF,0,,
e6,19,45.78,df,Jan 9th 2020,DF,0,,
e6,20,42.01,df,Jan 9th 2020,DF,0,,
e6,21,36.29,df,Jan 9th 2020,DF,0,,
e6,22,43.31,df,Jan 9th 2020,DF,0,,
e6,23,42.44,df,Jan 9th 2020,DF,0,,
e6,24,33.48,df,Jan 9th 2020,DF,0,,
e6,25,40.55,df,Jan 9th 2020,DF,0,,
e6,26,36.55,df,Jan 9th 2020,DF,0,,
e6,27,28.83,df,Jan 9th 2020,DF,0,,
e6,28,52.5,df,Jan 9th 2020,DF,0,,
e6,29,29.89,df,Jan 9th 2020,DF,0,,
e6,30,34.35,df,Jan 9th 2020,DF,0,,
e6,31,57.32,df,Jan 9th 2020,DF,0,,
e6,32,36.12,df,Jan 9th 2020,DF,0,,
e6,33,51.69,df,Jan 9th 2020,DF,0,,
e6,34,45.11,df,Jan 9th 2020,DF,0,,
e6,35,34.58,df,Jan 9th 2020,DF,0,,
e6,36,38.42,df,Jan 9th 2020,DF,0,,
e6,37,33.2,df,Jan 9th 2020,DF,0,,
e6,38,35.54,df,Jan 9th 2020,DF,0,,
e6,39,28.87,df,Jan 9th 2020,DF,0,,
e6,40,36.75,df,Jan 9th 2020,DF,0,,
e6,41,37.32,df,Jan 9th 2020,DF,0,,
e6,42,29.77,df,Jan 9th 2020,DF,0,,
e6,43,35.64,df,Jan 9th 2020,DF,0,,
e6,44,32.64,df,Jan 9th 2020,DF,0,,
e6,45,30.65,df,Jan 9th 2020,DF,0,,
e6,46,36.97,df,Jan 9th 2020,DF,0,,
e6,47,36.98,df,Jan 9th 2020,DF,0,,
e6,48,36.45,df,Jan 9th 2020,DF,0,,
e6,49,40,df,Jan 9th 2020,DF,0,,
e6,50,38.2,df,Jan 9th 2020,DF,0,,
e6,51,43.56,df,Jan 9th 2020,DF,0,,
e6,52,30.37,df,Jan 9th 2020,DF,0,,
e6,53,35.06,df,Jan 9th 2020,DF,0,,
e6,54,31.06,df,Jan 9th 2020,DF,0,,
e6,55,28.75,df,Jan 9th 2020,DF,0,,
e6,56,30.79,df,Jan 9th 2020,DF,0,,
e6,57,35.86,df,Jan 9th 2020,DF,0,,
e6,58,32.88,df,Jan 9th 2020,DF,0,,
e6,59,35.19,df,Jan 9th 2020,DF,0,,
e6,60,35.82,df,Jan 9th 2020,DF,0,,
e6,61,52.21,df,Jan 9th 2020,DF,0,,
e6,62,43.08,df,Jan 9th 2020,DF,0,,
e6,63,30.81,df,Jan 9th 2020,DF,0,,
e6,64,29.45,df,Jan 9th 2020,DF,0,,
e6,65,33.47,df,Jan 9th 2020,DF,0,,
e6,66,31.04,df,Jan 9th 2020,DF,0,,
e6,67,36.8,df,Jan 9th 2020,DF,0,,
e6,68,52.67,df,Jan 9th 2020,DF,0,,
e6,69,38.18,df,Jan 9th 2020,DF,0,,
e6,70,33.86,df,Jan 9th 2020,DF,0,,
e6,71,38.32,df,Jan 9th 2020,DF,0,,
e6,72,38.32,df,Jan 9th 2020,DF,0,,
e6,73,33.5,df,Jan 9th 2020,DF,0,,
e6,74,40.61,df,Jan 9th 2020,DF,0,,
e6,75,29.75,df,Jan 9th 2020,DF,0,,
e6,76,36.78,df,Jan 9th 2020,DF,0,,
e6,77,32.59,df,Jan 9th 2020,DF,0,,
e6,78,46.1,df,Jan 9th 2020,DF,0,,
e6,79,48.45,df,Jan 9th 2020,DF,0,,
e6,80,34.55,df,Jan 9th 2020,DF,0,,
e6,81,36.3,df,Jan 9th 2020,DF,0,,
e6,82,40.15,df,Jan 9th 2020,DF,0,,
e6,83,34.2,df,Jan 9th 2020,DF,0,,
e6,84,47.92,df,Jan 9th 2020,DF,0,,
e6,85,38.58,df,Jan 9th 2020,DF,0,,
e6,86,32.35,df,Jan 9th 2020,DF,0,,
e6,87,33.91,df,Jan 9th 2020,DF,0,,
e6,88,40.29,df,Jan 9th 2020,DF,0,,
e6,89,60.51,df,Jan 9th 2020,DF,0,,
e6,90,41.47,df,Jan 9th 2020,DF,0,,
e6,91,29.37,df,Jan 9th 2020,DF,0,,
e6,92,39.87,df,Jan 9th 2020,DF,0,,
e6,93,42.15,df,Jan 9th 2020,DF,0,,
e6,94,34.95,df,Jan 9th 2020,DF,0,,
e6,95,40.81,df,Jan 9th 2020,DF,0,,
e6,96,56.01,df,Jan 9th 2020,DF,0,,
e6,97,35.66,df,Jan 9th 2020,DF,0,,
e6,98,47.77,df,Jan 9th 2020,DF,0,,
e6,99,76,df,Jan 9th 2020,DF,0,,
e6,100,68.29,df,Jan 9th 2020,DF,0,,
e6,101,90.08,df,Jan 9th 2020,DF,0,,
e6,102,56.93,df,Jan 9th 2020,DF,0,,
e6,103,NA,df,Jan 9th 2020,DF,0,,
e6,104,33.4,df,Jan 9th 2020,DF,0,,
e6,105,41.76,df,Jan 9th 2020,DF,0,,
e6,106,43.24,df,Jan 9th 2020,DF,0,,
e6,107,46.49,df,Jan 9th 2020,DF,0,,
e6,108,64.95,df,Jan 9th 2020,DF,0,,
e6,109,37.71,df,Jan 9th 2020,DF,0,,
e6,110,29.84,df,Jan 9th 2020,DF,0,,
e6,111,43.39,df,Jan 9th 2020,DF,0,,
e6,112,42.84,df,Jan 9th 2020,DF,0,,
e6,113,59.11,df,Jan 9th 2020,DF,0,,
e6,114,34.19,df,Jan 9th 2020,DF,0,,
e6,115,36.73,df,Jan 9th 2020,DF,0,,
e6,116,37.31,df,Jan 9th 2020,DF,0,,
e6,117,37.34,df,Jan 9th 2020,DF,0,,
e6,118,47.16,df,Jan 9th 2020,DF,0,,
e6,119,39.71,df,Jan 9th 2020,DF,0,,
e6,120,38.65,df,Jan 9th 2020,DF,0,,
e6,121,37.51,df,Jan 9th 2020,DF,0,,
e6,122,43.73,df,Jan 9th 2020,DF,0,,
e6,123,72.25,df,Jan 9th 2020,DF,0,,
e6,124,35.63,df,Jan 9th 2020,DF,0,,
e6,125,40.01,df,Jan 9th 2020,DF,0,,
e6,126,30.83,df,Jan 9th 2020,DF,0,,
e6,127,31.54,df,Jan 9th 2020,DF,0,,
e6,128,38.95,df,Jan 9th 2020,DF,0,,
e6,129,32.65,df,Jan 9th 2020,DF,0,,
e6,130,45.11,df,Jan 9th 2020,DF,0,,
e6,131,39.3,df,Jan 9th 2020,DF,0,,
e6,132,31.91,df,Jan 9th 2020,DF,0,,
e6,133,47.41,df,Jan 9th 2020,DF,0,,
e6,134,NA,df,Jan 9th 2020,DF,0,,
e6,135,34.88,df,Jan 9th 2020,DF,0,,
e6,136,29.98,df,Jan 9th 2020,DF,0,,
e6,137,35.75,df,Jan 9th 2020,DF,0,,
e6,138,61.63,df,Jan 9th 2020,DF,0,,
e6,139,NA,df,Jan 9th 2020,DF,0,,
e6,140,39.86,df,Jan 9th 2020,DF,0,,
e6,141,46.23,df,Jan 9th 2020,DF,0,,
e6,142,41.23,df,Jan 9th 2020,DF,0,,
e6,143,44.86,df,Jan 9th 2020,DF,0,,
e6,144,32.06,df,Jan 9th 2020,DF,0,,
e6,145,48.29,df,Jan 9th 2020,DF,0,,
e6,146,37.13,df,Jan 9th 2020,DF,0,,
e6,147,38.7,df,Jan 9th 2020,DF,0,,
e6,148,55.09,df,Jan 9th 2020,DF,0,,
e6,149,39.12,df,Jan 9th 2020,DF,0,,
e6,150,37.86,df,Jan 9th 2020,DF,0,,
e6,151,35.51,df,Jan 9th 2020,DF,0,,
e6,152,36.58,df,Jan 9th 2020,DF,0,,
e6,153,62.23,df,Jan 9th 2020,DF,0,,
e6,154,29.89,df,Jan 9th 2020,DF,0,,
e6,155,48.27,df,Jan 9th 2020,DF,0,,
e6,156,38.01,df,Jan 9th 2020,DF,0,,
e6,157,39.34,df,Jan 9th 2020,DF,0,,
e6,158,51.76,df,Jan 9th 2020,DF,0,,
e6,159,34.64,df,Jan 9th 2020,DF,0,,
e6,160,32.92,df,Jan 9th 2020,DF,0,,
e6,161,37.47,df,Jan 9th 2020,DF,0,,
e6,162,34.47,df,Jan 9th 2020,DF,0,,
e6,163,46.73,df,Jan 9th 2020,DF,0,,
e6,164,34.02,df,Jan 9th 2020,DF,0,,
e6,165,40.32,df,Jan 9th 2020,DF,0,,
e6,166,33.81,df,Jan 9th 2020,DF,0,,
e6,167,35.84,df,Jan 9th 2020,DF,0,,
e6,168,39.37,df,Jan 9th 2020,DF,0,,
e6,169,34.97,df,Jan 9th 2020,DF,0,,
e6,170,33.88,df,Jan 9th 2020,DF,0,,
e6,171,32.71,df,Jan 9th 2020,DF,0,,
e6,172,50.6,df,Jan 9th 2020,DF,0,,
e6,173,52.32,df,Jan 9th 2020,DF,0,,
e6,174,30.08,df,Jan 9th 2020,DF,0,,
e6,175,41.56,df,Jan 9th 2020,DF,0,,
e6,176,32.47,df,Jan 9th 2020,DF,0,,
e6,177,32.92,df,Jan 9th 2020,DF,0,,
e6,178,38.21,df,Jan 9th 2020,DF,0,,
e6,179,46.91,df,Jan 9th 2020,DF,0,,
e6,180,40.91,df,Jan 9th 2020,DF,0,,
e6,181,40.37,df,Jan 9th 2020,DF,0,,
e6,182,36.92,df,Jan 9th 2020,DF,0,,
e6,183,33.09,df,Jan 9th 2020,DF,0,,
e6,184,39.52,df,Jan 9th 2020,DF,0,,
e6,185,43.79,df,Jan 9th 2020,DF,0,,
e6,186,37.35,df,Jan 9th 2020,DF,0,,
e6,187,32.21,df,Jan 9th 2020,DF,0,,
e6,188,64.24,df,Jan 9th 2020,DF,0,,
e6,189,36.67,df,Jan 9th 2020,DF,0,,
e6,190,35.47,df,Jan 9th 2020,DF,0,,
e6,191,36.7,df,Jan 9th 2020,DF,0,,
e6,192,35.57,df,Jan 9th 2020,DF,0,,
e6,193,34.01,df,Jan 9th 2020,DF,0,,
e6,194,33.91,df,Jan 9th 2020,DF,0,,
e6,195,42,df,Jan 9th 2020,DF,0,,
e6,196,36.5,df,Jan 9th 2020,DF,0,,
e6,197,44.9,df,Jan 9th 2020,DF,0,,
e6,198,58.52,df,Jan 9th 2020,DF,0,,
e6,199,44.87,df,Jan 9th 2020,DF,0,,
e6,200,38.69,df,Jan 9th 2020,DF,0,,
e7,1,38.25,df,Jan 14th 2020,DF,0,,
e7,2,34.7,df,Jan 14th 2020,DF,0,,
e7,3,32.55,df,Jan 14th 2020,DF,0,,
e7,4,30.18,df,Jan 14th 2020,DF,0,,
e7,5,32.53,df,Jan 14th 2020,DF,0,,
e7,6,33.89,df,Jan 14th 2020,DF,0,,
e7,7,31.82,df,Jan 14th 2020,DF,0,,
e7,8,29.54,df,Jan 14th 2020,DF,0,,
e7,9,29.89,df,Jan 14th 2020,DF,0,,
e7,10,30.83,df,Jan 14th 2020,DF,0,,
e7,11,32.2,df,Jan 14th 2020,DF,0,,
e7,12,32.13,df,Jan 14th 2020,DF,0,,
e7,13,29.82,df,Jan 14th 2020,DF,0,,
e7,14,37.87,df,Jan 14th 2020,DF,0,,
e7,15,31.04,df,Jan 14th 2020,DF,0,,
e7,16,30.63,df,Jan 14th 2020,DF,0,,
e7,17,30.63,df,Jan 14th 2020,DF,0,,
e7,18,29.45,df,Jan 14th 2020,DF,0,,
e7,19,31.18,df,Jan 14th 2020,DF,0,,
e7,20,28.89,df,Jan 14th 2020,DF,0,,
e7,21,33.88,df,Jan 14th 2020,DF,0,,
e7,22,31.09,df,Jan 14th 2020,DF,0,,
e7,23,31.26,df,Jan 14th 2020,DF,0,,
e7,24,36.73,df,Jan 14th 2020,DF,0,,
e7,25,28.56,df,Jan 14th 2020,DF,0,,
e7,26,28.95,df,Jan 14th 2020,DF,0,,
e7,27,30.94,df,Jan 14th 2020,DF,0,,
e7,28,33.45,df,Jan 14th 2020,DF,0,,
e7,29,30.44,df,Jan 14th 2020,DF,0,,
e7,30,29.44,df,Jan 14th 2020,DF,0,,
e7,31,35.73,df,Jan 14th 2020,DF,0,,
e7,32,31.43,df,Jan 14th 2020,DF,0,,
e7,33,34.05,df,Jan 14th 2020,DF,0,,
e7,34,29.75,df,Jan 14th 2020,DF,0,,
e7,35,38.36,df,Jan 14th 2020,DF,0,,
e7,36,29.66,df,Jan 14th 2020,DF,0,,
e7,37,30.24,df,Jan 14th 2020,DF,0,,
e7,38,33.32,df,Jan 14th 2020,DF,0,,
e7,39,32.83,df,Jan 14th 2020,DF,0,,
e7,40,32.41,df,Jan 14th 2020,DF,0,,
e7,41,31.87,df,Jan 14th 2020,DF,0,,
e7,42,30.41,df,Jan 14th 2020,DF,0,,
e7,43,NA,df,Jan 14th 2020,DF,0,,
e7,44,29.32,df,Jan 14th 2020,DF,0,,
e7,45,29.35,df,Jan 14th 2020,DF,0,,
e7,46,31.15,df,Jan 14th 2020,DF,0,,
e7,47,31.29,df,Jan 14th 2020,DF,0,,
e7,48,33.22,df,Jan 14th 2020,DF,0,,
e7,49,32.32,df,Jan 14th 2020,DF,0,,
e7,50,31.92,df,Jan 14th 2020,DF,0,,
e7,51,31.45,df,Jan 14th 2020,DF,0,,
e7,52,31.35,df,Jan 14th 2020,DF,0,,
e7,53,32.51,df,Jan 14th 2020,DF,0,,
e7,54,30.34,df,Jan 14th 2020,DF,0,,
e7,55,31.95,df,Jan 14th 2020,DF,0,,
e7,56,37.34,df,Jan 14th 2020,DF,0,,
e7,57,35,df,Jan 14th 2020,DF,0,,
e7,58,31.29,df,Jan 14th 2020,DF,0,,
e7,59,32.39,df,Jan 14th 2020,DF,0,,
e7,60,31.86,df,Jan 14th 2020,DF,0,,
e7,61,33.75,df,Jan 14th 2020,DF,0,,
e7,62,35.65,df,Jan 14th 2020,DF,0,,
e7,63,29.49,df,Jan 14th 2020,DF,0,,
e7,64,31,df,Jan 14th 2020,DF,0,,
e7,65,35.25,df,Jan 14th 2020,DF,0,,
e7,66,32.77,df,Jan 14th 2020,DF,0,,
e7,67,34.14,df,Jan 14th 2020,DF,0,,
e7,68,34.56,df,Jan 14th 2020,DF,0,,
e7,69,30.69,df,Jan 14th 2020,DF,0,,
e7,70,34.99,df,Jan 14th 2020,DF,0,,
e7,71,33.39,df,Jan 14th 2020,DF,0,,
e7,72,29.54,df,Jan 14th 2020,DF,0,,
e7,73,39.58,df,Jan 14th 2020,DF,0,,
e7,74,35.93,df,Jan 14th 2020,DF,0,,
e7,75,32.31,df,Jan 14th 2020,DF,0,,
e7,76,48.82,df,Jan 14th 2020,DF,0,,
e7,77,32.31,df,Jan 14th 2020,DF,0,,
e7,78,30.28,df,Jan 14th 2020,DF,0,,
e7,79,42.72,df,Jan 14th 2020,DF,0,,
e7,80,30.83,df,Jan 14th 2020,DF,0,,
e7,81,34.78,df,Jan 14th 2020,DF,0,,
e7,82,32.47,df,Jan 14th 2020,DF,0,,
e7,83,35.06,df,Jan 14th 2020,DF,0,,
e7,84,32.9,df,Jan 14th 2020,DF,0,,
e7,85,38.83,df,Jan 14th 2020,DF,0,,
e7,86,36,df,Jan 14th 2020,DF,0,,
e7,87,35.69,df,Jan 14th 2020,DF,0,,
e7,88,33.7,df,Jan 14th 2020,DF,0,,
e7,89,34.02,df,Jan 14th 2020,DF,0,,
e7,90,35.42,df,Jan 14th 2020,DF,0,,
e7,91,35.68,df,Jan 14th 2020,DF,0,,
e7,92,35.67,df,Jan 14th 2020,DF,0,,
e7,93,29.91,df,Jan 14th 2020,DF,0,,
e7,94,41.83,df,Jan 14th 2020,DF,0,,
e7,95,30.64,df,Jan 14th 2020,DF,0,,
e7,96,47.21,df,Jan 14th 2020,DF,0,,
e7,97,45.12,df,Jan 14th 2020,DF,0,,
e7,98,32.93,df,Jan 14th 2020,DF,0,,
e7,99,47.6,df,Jan 14th 2020,DF,0,,
e7,100,43.56,df,Jan 14th 2020,DF,0,,
e7,101,46.8,df,Jan 14th 2020,DF,0,,
e7,102,33.21,df,Jan 14th 2020,DF,0,,
e7,103,36.56,df,Jan 14th 2020,DF,0,,
e7,104,32.56,df,Jan 14th 2020,DF,0,,
e7,105,40.26,df,Jan 14th 2020,DF,0,,
e7,106,34.93,df,Jan 14th 2020,DF,0,,
e7,107,29.85,df,Jan 14th 2020,DF,0,,
e7,108,37.33,df,Jan 14th 2020,DF,0,,
e7,109,34.78,df,Jan 14th 2020,DF,0,,
e7,110,28.47,df,Jan 14th 2020,DF,0,,
e7,111,33.66,df,Jan 14th 2020,DF,0,,
e7,112,33.47,df,Jan 14th 2020,DF,0,,
e7,113,39,df,Jan 14th 2020,DF,0,,
e7,114,30.7,df,Jan 14th 2020,DF,0,,
e7,115,44.17,df,Jan 14th 2020,DF,0,,
e7,116,33.21,df,Jan 14th 2020,DF,0,,
e7,117,34.46,df,Jan 14th 2020,DF,0,,
e7,118,33.14,df,Jan 14th 2020,DF,0,,
e7,119,37.23,df,Jan 14th 2020,DF,0,,
e7,120,28.69,df,Jan 14th 2020,DF,0,,
e7,121,34.27,df,Jan 14th 2020,DF,0,,
e7,122,31.71,df,Jan 14th 2020,DF,0,,
e7,123,33.1,df,Jan 14th 2020,DF,0,,
e7,124,30.88,df,Jan 14th 2020,DF,0,,
e7,125,38.87,df,Jan 14th 2020,DF,0,,
e7,126,32.79,df,Jan 14th 2020,DF,0,,
e7,127,36.82,df,Jan 14th 2020,DF,0,,
e7,128,29.12,df,Jan 14th 2020,DF,0,,
e7,129,34.48,df,Jan 14th 2020,DF,0,,
e7,130,30.52,df,Jan 14th 2020,DF,0,,
e7,131,33.13,df,Jan 14th 2020,DF,0,,
